,batch,truth,prediction,loss
0,1,0.8921493,1.0431355,0.02279683
1,1,1.7120627,1.0431355,0.4474636
2,1,0.4950706,1.0431355,0.3003752
3,1,0.73641956,1.0431355,0.09407468
4,2,0.6929168,1.0431355,0.12265315
5,2,1.0950142,1.0431355,0.0026913986
6,2,0.92164874,1.0431355,0.014759039
7,2,1.7009276,1.0431355,0.43269044
8,3,1.8187178,1.0431355,0.6015279
9,3,1.4821048,1.0431355,0.19269401
10,3,0.60838455,1.0431355,0.18900841
11,3,0.9768896,1.0431355,0.004388521
12,4,1.664817,1.0431355,0.38648784
13,4,0.54898125,1.0431355,0.24418844
14,4,1.9448832,1.0431355,0.8131489
15,4,1.5924501,1.0431355,0.30174655
16,5,1.7412056,1.0431355,0.4873018
17,5,1.9208587,1.0431355,0.770398
18,5,0.53868484,1.0431355,0.2544705
19,5,1.3084737,1.0431355,0.07040435
20,6,1.0644091,1.0431355,0.0004525666
21,6,0.50092703,1.0431355,0.29399005
22,6,1.4760351,1.0431355,0.18740205
23,6,1.902,1.0431355,0.7376481
24,7,0.9374071,1.0431355,0.011178505
25,7,1.2045928,1.0431355,0.02606846
26,7,0.81322455,1.0431355,0.052859053
27,7,0.58670145,1.0431355,0.20833206
28,8,0.9635195,1.0431355,0.006338709
29,8,1.8153447,1.0431355,0.596307
30,8,1.4631615,1.0431355,0.17642179
31,8,1.0993062,1.0431355,0.0031551477
32,9,0.6144194,1.0431355,0.18379751
33,9,0.5118076,1.0431355,0.28230935
34,9,1.7618325,1.0431355,0.5165253
35,9,1.085514,1.0431355,0.0017959309
36,10,1.5779141,1.0431355,0.28598815
37,10,1.1114849,1.0431355,0.004671635
38,10,1.0644091,1.0431355,0.0004525666
39,10,0.35531715,1.0431355,0.47309417
40,11,1.1053839,1.0431355,0.003874857
41,11,0.3188163,1.0431355,0.52463835
42,11,0.9720813,1.0431355,0.005048702
43,11,0.29249647,1.0431355,0.56345904
44,12,1.7996877,1.0431355,0.57237124
45,12,0.43431285,1.0431355,0.37066507
46,12,1.6224983,1.0431355,0.3356612
47,12,1.2087113,1.0431355,0.027415326
48,13,1.043597,1.0431355,2.1294456e-07
49,13,1.4112358,1.0431355,0.13549782
50,13,1.5589837,1.0431355,0.26609933
51,13,0.40125898,1.0431355,0.41200554
52,14,1.105109,1.0431355,0.0038407089
53,14,0.26413637,1.0431355,0.60683966
54,14,0.8888306,1.0431355,0.023810009
55,14,0.25284126,1.0431355,0.62456506
56,15,1.8707912,1.0431355,0.6850139
57,15,1.1709156,1.0431355,0.016327748
58,15,1.8732083,1.0431355,0.6890208
59,15,0.41284326,1.0431355,0.39726838
60,16,1.8765705,1.0431355,0.6946138
61,16,1.5437447,1.0431355,0.25060952
62,16,0.46906915,1.0431355,0.32955223
63,16,0.42383918,1.0431355,0.38352793
64,17,1.8643255,1.0431355,0.674353
65,17,0.9097924,1.0431355,0.017780382
66,17,0.8888306,1.0431355,0.023810009
67,17,1.3636469,1.0431355,0.10272752
68,18,0.3507212,1.0431355,0.47943753
69,18,1.1185383,1.0431355,0.0056855725
70,18,0.60765487,1.0431355,0.1896434
71,18,1.7679074,1.0431355,0.52529424
72,19,1.1053839,1.0431355,0.003874857
73,19,0.8139319,1.0431355,0.05253431
74,19,1.227007,1.0431355,0.03380873
75,19,1.9098939,1.0431355,0.75127006
76,20,1.7340713,1.0431355,0.4773922
77,20,1.8569874,1.0431355,0.6623548
78,20,0.28849363,1.0431355,0.5694844
79,20,1.5778768,1.0431355,0.28594825
80,21,1.1296507,1.0431355,0.007484878
81,21,1.8211702,1.0431355,0.605338
82,21,1.5716604,1.0431355,0.27933854
83,21,0.65946126,1.0431355,0.14720593
84,22,1.7592808,1.0431355,0.51286405
85,22,1.5162058,1.0431355,0.22379547
86,22,0.4466803,1.0431355,0.35575882
87,22,0.5108458,1.0431355,0.28333238
88,23,0.6949094,1.0431355,0.12126144
89,23,0.27315193,1.0431355,0.5928747
90,23,1.5778768,1.0431355,0.28594825
91,23,1.2636297,1.0431355,0.048617672
92,24,1.299555,1.0431355,0.06575092
93,24,1.8689232,1.0431355,0.68192524
94,24,1.0678337,1.0431355,0.000609998
95,24,0.9671077,1.0431355,0.005780228
96,25,0.2850313,1.0431355,0.574722
97,25,1.8791533,1.0431355,0.6989256
98,25,1.3831391,1.0431355,0.115602456
99,25,0.80675113,1.0431355,0.05587758
100,26,0.2850313,1.0431355,0.574722
101,26,1.7276303,1.0431355,0.46853304
102,26,0.6468805,1.0431355,0.15701804
103,26,1.385231,1.0431355,0.117029324
104,27,0.35884613,1.0431355,0.46825197
105,27,0.82965803,1.0431355,0.04557264
106,27,0.7532584,1.0431355,0.08402874
107,27,1.509459,1.0431355,0.2174576
108,28,0.90455216,1.0431355,0.019205349
109,28,0.27315193,1.0431355,0.5928747
110,28,0.9086993,1.0431355,0.018073104
111,28,1.9413391,1.0431355,0.8067697
112,29,1.0583415,1.0431355,0.00023122181
113,29,0.52368325,1.0431355,0.26983067
114,29,1.3992331,1.0431355,0.12680548
115,29,1.9822699,1.0431355,0.8819733
116,30,1.6224983,1.0431355,0.3356612
117,30,1.9590694,1.0431355,0.83893484
118,30,1.7164242,1.0431355,0.45331767
119,30,0.32932135,1.0431355,0.5095306
