,batch,truth,prediction,loss
0,1,0.71073526,1.0784931,0.13524584
1,1,1.7286313,1.0784931,0.4226796
2,1,1.6385275,1.0784931,0.3136385
3,1,1.9958925,1.0784931,0.8416217
4,2,0.7381095,1.0784931,0.11586099
5,2,0.8104355,1.0784931,0.071854904
6,2,1.8144761,1.0784931,0.541671
7,2,1.4112358,1.0784931,0.1107177
8,3,1.6993257,1.0784931,0.38543308
9,3,0.54091877,1.0784931,0.28898618
10,3,1.664817,1.0784931,0.34377566
11,3,1.4114313,1.0784931,0.11084784
12,4,1.4114313,1.0784931,0.11084784
13,4,1.9021927,1.0784931,0.67848104
14,4,1.0895467,1.0784931,0.00012218124
15,4,1.3366066,1.0784931,0.06662258
16,5,0.96638805,1.0784931,0.012567547
17,5,0.2662588,1.0784931,0.65972453
18,5,1.3548744,1.0784931,0.0763866
19,5,1.4970859,1.0784931,0.17521994
20,6,1.5996741,1.0784931,0.27162963
21,6,0.6949094,1.0784931,0.14713648
22,6,1.9318478,1.0784931,0.7282142
23,6,1.3636469,1.0784931,0.08131266
24,7,0.8914386,1.0784931,0.03498939
25,7,0.70629966,1.0784931,0.13852797
26,7,0.3507212,1.0784931,0.5296519
27,7,1.8258107,1.0784931,0.55848354
28,8,1.6224983,1.0784931,0.29594162
29,8,0.80372006,1.0784931,0.075500235
30,8,0.71073526,1.0784931,0.13524584
31,8,0.88571256,1.0784931,0.03716434
32,9,1.6673752,1.0784931,0.34678212
33,9,1.6826183,1.0784931,0.3649672
34,9,0.4771151,1.0784931,0.36165553
35,9,1.0993062,1.0784931,0.00043318546
36,10,0.5118076,1.0784931,0.32113245
37,10,1.1179335,1.0784931,0.0015555447
38,10,0.6141089,1.0784931,0.21565269
39,10,1.5130831,1.0784931,0.18886845
40,11,1.7120627,1.0784931,0.40141043
41,11,0.7532584,1.0784931,0.105777614
42,11,1.7500302,1.0784931,0.450962
43,11,1.9413391,1.0784931,0.74450326
44,12,0.41533348,1.0784931,0.43978065
45,12,0.88571256,1.0784931,0.03716434
46,12,1.685178,1.0784931,0.3680666
47,12,1.5810165,1.0784931,0.2525298
48,13,0.35531715,1.0784931,0.52298355
49,13,1.3636469,1.0784931,0.08131266
50,13,1.7110641,1.0784931,0.40014604
51,13,1.5806278,1.0784931,0.25213924
52,14,0.3887491,1.0784931,0.47574678
53,14,1.4655116,1.0784931,0.14978327
54,14,1.3565649,1.0784931,0.077323906
55,14,1.9590694,1.0784931,0.7754145
56,15,1.9226516,1.0784931,0.7126036
57,15,0.25844866,1.0784931,0.6724729
58,15,0.73362815,1.0784931,0.118931845
59,15,1.0065551,1.0784931,0.005175081
60,16,1.3565649,1.0784931,0.077323906
61,16,0.43581426,1.0784931,0.4130361
62,16,0.8653551,1.0784931,0.045427825
63,16,1.7009276,1.0784931,0.3874247
64,17,0.87909055,1.0784931,0.039761387
65,17,1.1179335,1.0784931,0.0015555447
66,17,1.8707912,1.0784931,0.6277363
67,17,0.33884588,1.0784931,0.5470781
68,18,1.777999,1.0784931,0.48930854
69,18,1.3366066,1.0784931,0.06662258
70,18,0.9178905,1.0784931,0.025793204
71,18,0.44967267,1.0784931,0.39541513
72,19,0.69186234,1.0784931,0.14948335
73,19,0.66579074,1.0784931,0.17032325
74,19,1.2785524,1.0784931,0.04002372
75,19,0.70604503,1.0784931,0.13871758
76,20,0.62485284,1.0784931,0.2057895
77,20,1.2604102,1.0784931,0.03309382
78,20,0.54091877,1.0784931,0.28898618
79,20,1.2825791,1.0784931,0.041651074
80,21,1.6887656,1.0784931,0.37243256
81,21,1.7453456,1.0784931,0.44469222
82,21,0.70822495,1.0784931,0.13709852
83,21,0.35884613,1.0784931,0.51789176
84,22,0.36143076,1.0784931,0.5141784
85,22,1.5406977,1.0784931,0.21363308
86,22,1.0583415,1.0784931,0.00040608758
87,22,0.59317505,1.0784931,0.23553362
88,23,0.6582971,1.0784931,0.17656468
89,23,0.4302335,1.0784931,0.42024055
90,23,0.70604247,1.0784931,0.13871948
91,23,0.59678465,1.0784931,0.23204304
92,24,1.7996877,1.0784931,0.5201217
93,24,1.3704107,1.0784931,0.08521587
94,24,1.9064355,1.0784931,0.6854886
95,24,0.77504677,1.0784931,0.09207969
96,25,1.8673493,1.0784931,0.622294
97,25,1.3548744,1.0784931,0.0763866
98,25,1.3053991,1.0784931,0.051486306
99,25,0.97480774,1.0784931,0.010750658
100,26,0.5919483,1.0784931,0.23672588
101,26,0.972972,1.0784931,0.011134711
102,26,0.8318794,1.0784931,0.060818337
103,26,0.8140353,1.0784931,0.06993794
104,27,1.2765388,1.0784931,0.03922211
105,27,0.3507212,1.0784931,0.5296519
106,27,1.7971536,1.0784931,0.5164729
107,27,1.1237254,1.0784931,0.0020459606
108,28,1.4761482,1.0784931,0.1581296
109,28,1.8240379,1.0784931,0.55583704
110,28,1.5503461,1.0784931,0.22264527
111,28,0.29404935,1.0784931,0.615352
112,29,0.32008088,1.0784931,0.5751891
113,29,1.902,1.0784931,0.6781635
114,29,0.5149042,1.0784931,0.31763247
115,29,0.7421945,1.0784931,0.11309678
116,30,1.4114313,1.0784931,0.11084784
117,30,1.8689232,1.0784931,0.6247797
118,30,1.1645753,1.0784931,0.0074101486
119,30,0.41533348,1.0784931,0.43978065
120,31,1.8153447,1.0784931,0.5429502
121,31,1.3602201,1.0784931,0.07937008
122,31,0.25463244,1.0784931,0.67874634
123,31,1.5320959,1.0784931,0.20575549
124,32,1.0687492,1.0784931,9.494415e-05
125,32,1.5734576,1.0784931,0.24498984
126,32,1.3143762,1.0784931,0.055640846
127,32,1.1537279,1.0784931,0.005660271
128,33,1.7412056,1.0784931,0.4391878
129,33,0.323395,1.0784931,0.57017314
130,33,1.5311861,1.0784931,0.20493095
131,33,0.90428025,1.0784931,0.030350124
132,34,0.39780876,1.0784931,0.46333116
