,batch,truth,prediction,loss
0,1,0.41591898,0.38837326,0.0007587667
1,1,1.7618325,1.7997139,0.0014349985
2,1,0.69186234,0.6807816,0.00012278285
3,1,0.31109187,0.2791866,0.0010179458
4,2,0.5264589,0.5192195,5.240893e-05
5,2,1.6693891,1.6778698,7.192173e-05
6,2,0.4717536,0.43717003,0.0011960232
7,2,0.53868484,0.5308055,6.2083636e-05
8,3,1.417665,1.441695,0.00057743944
9,3,0.5398693,0.5167385,0.0005350355
10,3,0.7263958,0.7519446,0.000652742
11,3,0.25844866,0.24186596,0.00027498585
12,4,1.4715762,1.4790695,5.6148907e-05
13,4,1.9064355,1.9284332,0.0004838984
14,4,1.509459,1.5419517,0.0010557715
15,4,0.40156683,0.3530422,0.0023546414
16,5,0.5631441,0.589546,0.0006970623
17,5,0.25657532,0.24559517,0.00012056356
18,5,1.0400935,1.0664518,0.00069475715
19,5,0.94855046,0.9835838,0.0012273353
20,6,0.6159582,0.63705015,0.00044486986
21,6,0.26413637,0.25901726,2.620534e-05
22,6,1.7453456,1.7705848,0.0006370187
23,6,1.5283298,1.5728254,0.001979857
24,7,0.3507212,0.36196822,0.00012649522
25,7,0.97480774,0.9568508,0.0003224507
26,7,1.5996741,1.6340909,0.0011845158
27,7,1.5918021,1.6338243,0.0017658677
28,8,1.7192918,1.7544277,0.0012345291
29,8,1.4656564,1.4853616,0.00038829396
30,8,1.7009276,1.6894932,0.00013074632
31,8,1.1464514,1.1685584,0.00048871967
32,9,0.2850313,0.2615129,0.00055311434
33,9,0.6887272,0.721036,0.0010438596
34,9,0.552998,0.55834883,2.8631363e-05
35,9,0.8967882,0.92600065,0.00085336866
36,10,0.6587879,0.5981002,0.0036829994
37,10,1.0644091,1.0970476,0.0010652671
38,10,0.3188163,0.30636665,0.00015499383
39,10,0.46906915,0.44573486,0.0005444893
40,11,0.9374071,0.9691099,0.0010050685
41,11,0.5288666,0.5033273,0.0006522548
42,11,0.6582971,0.6547363,1.2679589e-05
43,11,0.90324223,0.9295899,0.00069420115
44,12,1.8333888,1.8600485,0.00071074103
45,12,1.7215921,1.7678623,0.0021409362
46,12,1.9098939,1.8901949,0.00038804972
47,12,1.8436474,1.8935387,0.002489147
48,13,1.7800661,1.8062408,0.0006851131
49,13,0.80372006,0.8215111,0.00031652086
50,13,1.4631615,1.4903507,0.00073925557
51,13,0.8213809,0.82490695,1.2432902e-05
52,14,1.5993276,1.6116478,0.0001517893
53,14,0.5194973,0.4796948,0.0015842359
54,14,0.87676626,0.91940576,0.0018181264
55,14,0.73641956,0.7349055,2.2924298e-06
56,15,0.8901712,0.90796655,0.0003166757
57,15,0.4988885,0.5006419,3.0743759e-06
58,15,1.1839775,1.2173159,0.0011114507
59,15,0.3501317,0.31755486,0.0010612498
60,16,1.1537279,1.1976576,0.0019298182
61,16,0.89710605,0.9329306,0.0012833974
62,16,0.791448,0.70513415,0.0074500795
63,16,1.743584,1.7462115,6.903714e-06
64,17,0.8533269,0.8827846,0.0008677554
65,17,1.4753139,1.5251744,0.0024860671
66,17,1.1060326,1.1437646,0.0014237042
67,17,1.8750725,1.8286643,0.0021537188
68,18,0.8208209,0.8145038,3.990624e-05
69,18,1.3992331,1.3682413,0.0009604912
70,18,1.6385275,1.6333284,2.7030379e-05
71,18,1.7552931,1.7980056,0.0018243534
72,19,0.9642816,0.9890093,0.00061145925
73,19,0.35531715,0.32902238,0.0006914148
74,19,0.93604213,0.95237315,0.00026670212
75,19,1.5400788,1.584559,0.0019784886
76,20,0.29827812,0.26548257,0.001075548
77,20,1.3374841,1.3399718,6.1884493e-06
78,20,1.0843319,1.0831037,1.5085079e-06
79,20,1.2677081,1.2873247,0.00038481114
80,21,1.5130831,1.4675357,0.0020745625
81,21,1.227007,1.2606401,0.0011311863
82,21,1.902,1.9460578,0.0019410938
83,21,0.7281813,0.7469485,0.00035220696
84,22,0.9768896,0.94244945,0.0011861246
85,22,1.9938529,2.032724,0.0015109585
86,22,0.69186234,0.7035924,0.00013759466
87,22,1.4114313,1.4326367,0.00044967007
88,23,0.42153513,0.36492637,0.0032045525
89,23,1.9974656,2.0162582,0.0003531629
90,23,1.6673752,1.6497228,0.00031160697
91,23,0.2984392,0.2774279,0.00044147443
92,24,1.5089624,1.5101042,1.3036765e-06
93,24,1.2236712,1.2519584,0.0008001641
94,24,1.9913948,1.9728231,0.0003449049
95,24,1.8569874,1.8606079,1.3108059e-05
96,25,0.38614976,0.35013586,0.001297001
97,25,1.3588314,1.3923965,0.0011266122
98,25,1.385231,1.3618886,0.00054486626
99,25,0.8149442,0.82986164,0.00022252981
100,26,0.8255052,0.76203465,0.00402851
101,26,1.5008093,1.543689,0.0018386687
102,26,1.7233992,1.7596986,0.0013176514
103,26,1.7996877,1.8156409,0.00025450406
104,27,0.50092703,0.4905787,0.000107087726
105,27,0.9219624,0.8896148,0.0010463647
106,27,0.5260154,0.5579454,0.001019523
107,27,1.6224983,1.6555564,0.0010928423
108,28,0.27315193,0.24589393,0.000742999
109,28,1.4112358,1.3664033,0.00200995
110,28,0.3507212,0.33916122,0.00013363344
111,28,1.9064355,1.9182451,0.00013946636
112,29,1.861394,1.8954775,0.0011616839
113,29,1.7145782,1.7019207,0.00016020988
114,29,1.1645753,1.209861,0.002050795
115,29,1.227007,1.1754415,0.0026590037
116,30,1.7453456,1.8045175,0.0035013156
117,30,1.010034,1.0401905,0.0009094141
118,30,0.9012707,0.8634703,0.001428868
119,30,0.3188163,0.27915895,0.0015727058
120,31,0.8888306,0.91325617,0.00059660827
121,31,1.3965911,1.4485209,0.0026967074
122,31,0.7872887,0.80368036,0.0002686857
123,31,0.68322074,0.63748497,0.0020917612
124,32,1.4114313,1.4383147,0.0007227152
125,32,0.32562447,0.28980008,0.0012833868
126,32,0.90455216,0.9140593,9.038532e-05
127,32,1.3883398,1.3850167,1.1042848e-05
128,33,1.3224024,1.346158,0.0005643318
129,33,0.5030073,0.49076414,0.00014989477
130,33,0.49198654,0.47838682,0.00018495249
