epochs_index,train_loss,val_loss,epoch_time
1,0.16330350748697917,0.014635499000549317,7.411200519402822
2,0.00957949193318685,0.004323797225952148,7.683581030368805
3,0.006590661366780599,0.0033064510822296144,7.666505090395609
4,0.0046821873982747396,0.0020152344703674315,7.680768752098084
5,0.0035048828125,0.0035649304389953613,7.67309916416804
6,0.003094430923461914,0.0021654524803161623,7.623464115460714
7,0.002551102956136068,0.0031742353439331056,7.619144439697266
8,0.0022385571797688803,0.0011240612268447875,7.71183952887853
9,0.0020695187250773114,0.0021599278450012208,7.68065177599589
10,0.00166228453318278,0.002410717487335205,7.564804565906525
11,0.0016065595944722494,0.0008373233675956726,7.606444378693898
12,0.0015508731206258137,0.0008552753925323486,7.5840186397234595
13,0.0014240555763244628,0.0008011158704757691,7.615759428342184
14,0.0013165531158447266,0.001977226495742798,7.617776282628378
15,0.001194499413172404,0.0015241925716400146,7.6218648791313175
16,0.001170564572016398,0.0014818830490112304,7.715996285279592
17,0.0011903719902038575,0.0012135964632034302,7.617435435454051
18,0.0011043935616811117,0.000543213963508606,7.690324747562409
19,0.0011118340492248535,0.001200682520866394,7.72733085155487
20,0.0009626798629760742,0.0010615007877349853,7.640853011608124
21,0.0009375758171081543,0.0006833434700965882,7.551715596516927
22,0.0008961490790049235,0.0009074752330780029,7.534219690163931
23,0.0008750983079274495,0.0012305545806884765,7.480822968482971
24,0.0008859285513559978,0.0007458456158638,7.595233507951101
25,0.0008059465885162354,0.0007782272100448609,7.656337503592173
26,0.0009122394720713297,0.0010999526977539063,7.652387694517771
27,0.0007856582005818684,0.0008012701272964478,7.554313588142395
28,0.0008144809405008952,0.0006383508443832397,7.599868627389272
29,0.0007986900011698405,0.001024258017539978,7.610053201516469
30,0.0008527167638142904,0.0007495701313018799,7.640212953090668
31,0.0008648484547932943,0.000534421443939209,7.727909179528554
32,0.0007208089033762614,0.00042877209186553954,7.557545979817708
33,0.0007150723139444987,0.0011666646003723143,7.55881556669871
34,0.0008132903575897217,0.0007543193697929383,7.693473486105601
35,0.0009885045687357584,0.0008916840553283692,7.667391029993693
36,0.0007745797634124756,0.0006006366014480591,7.637727653980255
37,0.0007103570302327474,0.0004235714673995972,7.732370436191559
38,0.000754130760828654,0.0006801387071609498,7.758191176255544
39,0.0006632165114084879,0.0005482280850410461,7.78412035703659
40,0.0006865948836008708,0.0010187857151031494,7.714499461650848
41,0.000794374704360962,0.00048195916414260864,7.667078665892283
42,0.0006454577445983887,0.00036707025766372683,7.7601811170578
43,0.0006435191631317138,0.0006252781152725219,7.6851592262585955
44,0.0007135648727416992,0.0005991806983947754,7.643247779210409
