,batch,truth,prediction,loss
0,1,1.6386216,1.6520381,0.00018000325
1,1,1.5107433,1.5121473,1.971348e-06
2,1,1.2944971,1.2579707,0.0013341809
3,1,1.8569874,1.8310404,0.0006732455
4,2,1.1296507,1.130212,3.1498735e-07
5,2,0.98206025,0.9964186,0.00020616197
6,2,0.36236233,0.3638348,2.1681772e-06
7,2,1.6609212,1.6448169,0.0002593498
8,3,0.32566765,0.32339495,5.165144e-06
9,3,1.5133659,1.4956769,0.00031290035
10,3,0.8923258,0.8911462,1.39154e-06
11,3,0.7463965,0.7419858,1.9454134e-05
12,4,0.938216,0.93271494,3.0261352e-05
13,4,0.37844232,0.3950868,0.00027703863
14,4,1.3759816,1.3842645,6.860643e-05
15,4,0.77961165,0.8004664,0.00043492147
16,5,1.8752534,1.8945463,0.00037221334
17,5,0.51557606,0.50573164,9.691265e-05
18,5,1.9208587,1.8774965,0.0018802856
19,5,0.54898125,0.5411407,6.1474595e-05
20,6,1.9795741,1.9463933,0.0011009676
21,6,1.010034,1.0044425,3.1265005e-05
22,6,1.1709156,1.1899816,0.00036351144
23,6,1.618359,1.6186258,7.117711e-08
24,7,1.3228495,1.3093047,0.00018346155
25,7,1.4046863,1.3832002,0.0004616552
26,7,0.5969993,0.5747309,0.0004958823
27,7,1.6721095,1.6573813,0.00021691954
28,8,1.0476376,1.0393212,6.9162474e-05
29,8,0.73641956,0.7278925,7.271042e-05
30,8,0.60838455,0.6041559,1.7881493e-05
31,8,1.4379897,1.4439557,3.5592537e-05
32,9,0.5864527,0.5910864,2.1470853e-05
33,9,1.2087113,1.2057545,8.742359e-06
34,9,1.664817,1.6737492,7.978478e-05
35,9,1.5755918,1.5633329,0.00015028032
36,10,1.1515971,1.163816,0.00014929989
37,10,0.41591898,0.38612327,0.0008877841
38,10,1.2370028,1.2426579,3.1979594e-05
39,10,0.4680653,0.46565068,5.830361e-06
40,11,1.6385275,1.6367879,3.0262818e-06
41,11,1.0020626,1.0132908,0.00012607255
42,11,0.8914386,0.88774323,1.365575e-05
43,11,1.0993062,1.0947822,2.0466508e-05
44,12,1.2657127,1.241842,0.0005698106
45,12,1.134997,1.1361773,1.3930872e-06
46,12,0.9608234,0.9442688,0.0002740546
47,12,0.46906915,0.481165,0.00014630932
48,13,0.9608234,0.9482962,0.00015693143
49,13,0.35884613,0.34876338,0.00010166188
50,13,1.7169018,1.6996887,0.00029629102
51,13,1.5806278,1.5665418,0.00019841563
52,14,1.1464514,1.1559784,9.076539e-05
53,14,0.7848726,0.76875293,0.0002598434
54,14,0.32562447,0.3298011,1.7444376e-05
55,14,1.9385581,1.9239258,0.0002141055
56,15,1.8115578,1.8292108,0.000311628
57,15,1.0950142,1.1034584,7.130435e-05
58,15,0.7772857,0.7784515,1.3591066e-06
59,15,0.5288666,0.52630603,6.556447e-06
60,16,0.5301321,0.55208963,0.00048213254
61,16,0.7609107,0.7627346,3.326619e-06
62,16,1.6831167,1.6508757,0.0010394813
63,16,0.3451394,0.3200226,0.0006308537
64,17,1.6826183,1.6903843,6.0310886e-05
65,17,0.38072923,0.3841794,1.1903777e-05
66,17,1.5618968,1.5343244,0.0007602369
67,17,1.6993257,1.6741368,0.00063448184
68,18,1.5716604,1.5749297,1.0688419e-05
69,18,0.2984392,0.3218915,0.00055000954
70,18,1.7996877,1.8131778,0.00018198228
71,18,1.9196827,1.9086268,0.00012223395
72,19,1.9849092,1.9341614,0.0025753344
73,19,0.8318794,0.8199986,0.00014115236
74,19,1.6698061,1.6560166,0.00019015126
75,19,1.8678449,1.8794434,0.00013452445
76,20,0.32566765,0.30778566,0.00031976556
77,20,0.5022106,0.51432776,0.00014682526
78,20,1.8333888,1.8487148,0.00023488699
79,20,0.5271104,0.5137595,0.00017824664
80,21,1.5993276,1.5888374,0.00011004386
81,21,1.6224983,1.6054734,0.00028984636
82,21,1.7276303,1.727026,3.651445e-07
83,21,0.81322455,0.8115498,2.804859e-06
84,22,1.3965911,1.3889631,5.8185837e-05
85,22,0.5670836,0.5728734,3.3521974e-05
86,22,1.1185383,1.1414467,0.00052479707
87,22,0.35884613,0.3486743,0.00010346614
88,23,0.65632236,0.63308716,0.0005398746
89,23,0.3448044,0.3361078,7.563113e-05
90,23,1.2821616,1.2913795,8.496891e-05
91,23,1.1060326,1.1214652,0.00023816503
92,24,1.7340713,1.717678,0.0002687404
93,24,0.3436512,0.35140026,6.004779e-05
94,24,1.770626,1.7540904,0.00027342344
95,24,1.4543996,1.4395137,0.00022159009
96,25,0.5118076,0.516372,2.0833788e-05
97,25,0.93262154,0.9221865,0.00010889016
98,25,1.6499485,1.6575563,5.787889e-05
99,25,0.60765487,0.60959053,3.7467828e-06
100,26,1.5035104,1.5012947,4.908989e-06
101,26,0.82549673,0.8059025,0.0003839347
102,26,0.9012707,0.89308894,6.6941044e-05
103,26,0.81322455,0.7919799,0.00045133496
104,27,1.2821616,1.2763851,3.3368236e-05
105,27,0.77504677,0.7535654,0.0004614503
106,27,1.0241221,1.0363888,0.00015047035
107,27,1.5400788,1.5193806,0.00042841505
108,28,1.1114849,1.0998911,0.00013441664
109,28,1.0120862,1.0004634,0.00013508917
110,28,0.83975697,0.8291193,0.0001131594
111,28,1.0583415,1.056738,2.5711615e-06
112,29,1.7056656,1.7212903,0.00024413317
113,29,1.3349698,1.3222584,0.00016157984
114,29,0.7463965,0.72468185,0.00047152507
115,29,0.40156683,0.39541304,3.786916e-05
116,30,0.791448,0.844332,0.0027967156
117,30,0.6203022,0.6116903,7.4165124e-05
118,30,1.0687492,1.0571625,0.00013425083
119,30,1.0747751,1.0666295,6.635032e-05
120,31,0.97480774,0.9686353,3.809875e-05
121,31,0.40125898,0.39801687,1.0511247e-05
122,31,0.5505045,0.54406375,4.1483374e-05
123,31,1.509459,1.5009838,7.182875e-05
124,32,0.35433125,0.3551697,7.0301274e-07
125,32,1.8408039,1.835959,2.3473094e-05
126,32,1.5885497,1.5692612,0.00037204777
127,32,1.7679074,1.7425234,0.0006443449
128,33,0.5687104,0.5718478,9.843339e-06
129,33,1.8240379,1.813633,0.000108262866
130,33,1.2603972,1.2671037,4.4976823e-05
131,33,1.3965987,1.3998586,1.062693e-05
132,34,1.5320959,1.5003843,0.0010056242
133,34,1.1423737,1.1180631,0.00059100473
134,34,0.61267203,0.6172911,2.1335733e-05
135,34,0.8923258,0.89705646,2.2378972e-05
136,35,0.2612475,0.2646667,1.1691069e-05
137,35,1.5363309,1.5306726,3.2017357e-05
138,35,0.94855046,0.9392152,8.714744e-05
139,35,1.6499485,1.6631042,0.0001730724
140,36,1.6673752,1.6503572,0.000289611
141,36,0.3451394,0.33804077,5.039076e-05
142,36,1.2680304,1.2613293,4.49049e-05
143,36,0.70655,0.7057673,6.126634e-07
144,37,1.0959475,1.0771471,0.0003534542
145,37,0.4988885,0.50720024,6.908517e-05
146,37,1.8187178,1.8106625,6.488833e-05
147,37,0.36701095,0.36663425,1.4190391e-07
148,38,1.3580554,1.3603003,5.0397975e-06
149,38,1.4753139,1.471862,1.1915913e-05
150,38,1.6993257,1.666353,0.0010871985
151,38,1.1742244,1.1733962,6.8582733e-07
152,39,1.074985,1.062659,0.00015193033
153,39,1.4046863,1.4011295,1.2651165e-05
154,39,1.0843319,1.0819342,5.7487564e-06
155,39,0.35531715,0.3528939,5.8721726e-06
156,40,0.88549393,0.8733996,0.00014627255
157,40,1.4680915,1.4609437,5.1090887e-05
158,40,1.2236712,1.2225541,1.2479353e-06
159,40,1.8215921,1.8342994,0.00016147681
160,41,1.743584,1.7362403,5.3930944e-05
161,41,0.5003602,0.5081043,5.9971604e-05
162,41,1.3197085,1.3243968,2.1980928e-05
163,41,0.69186234,0.6975418,3.225591e-05
164,42,1.1228998,1.1124914,0.00010833482
165,42,1.0950142,1.0784351,0.00027486825
166,42,1.951801,1.935703,0.00025914249
167,42,0.8914386,0.8860502,2.9034629e-05
168,43,1.8569874,1.8614223,1.9668722e-05
169,43,1.879069,1.8754842,1.2850379e-05
170,43,0.43431285,0.42286617,0.0001310266
171,43,1.6275126,1.6206629,4.691766e-05
172,44,1.8704754,1.8514291,0.00036276178
173,44,1.4715762,1.4466312,0.00062225404
174,44,0.74791914,0.7466997,1.4870618e-06
175,44,1.2811742,1.2920244,0.000117726646
176,45,1.8750725,1.8561294,0.00035883996
177,45,0.71894217,0.7184181,2.7462215e-07
178,45,1.0335355,1.0359999,6.0733346e-06
179,45,0.9024179,0.9066671,1.8055829e-05
180,46,0.35531715,0.34283382,0.00015583349
181,46,1.7296746,1.7385654,7.904752e-05
182,46,1.5089624,1.5259045,0.00028703624
183,46,0.8901712,0.88782513,5.503898e-06
184,47,0.36828697,0.33114362,0.0013796284
185,47,0.6823816,0.6759462,4.14143e-05
186,47,1.8689232,1.862514,4.1077437e-05
187,47,1.465548,1.4556049,9.8865785e-05
188,48,1.5441362,1.5279982,0.00026043368
189,48,1.0212929,1.02881,5.6506782e-05
190,48,1.3306552,1.3375616,4.7698224e-05
191,48,1.1185383,1.108168,0.000107542175
192,49,1.9822699,1.9747515,5.65265e-05
193,49,1.8765705,1.8504674,0.00068136764
194,49,1.6693891,1.6595968,9.5889685e-05
195,49,1.3602201,1.3786173,0.0003384574
196,50,0.5916721,0.5832251,7.135267e-05
197,50,1.5993276,1.6005757,1.5578066e-06
198,50,1.4631615,1.4577461,2.9325694e-05
199,50,0.6159582,0.5857974,0.00090967293
200,51,1.2604102,1.2554458,2.4644787e-05
201,51,1.2045928,1.204504,7.88738e-09
202,51,1.8613564,1.8449248,0.0002699965
203,51,1.7557346,1.7595762,1.4758187e-05
204,52,1.7296746,1.7274317,5.0307026e-06
205,52,1.7500302,1.7675514,0.00030699463
206,52,1.509459,1.4907824,0.00034881683
