,batch,truth,prediction,loss
0,1,1.105109,1.10027,2.3415374e-05
1,1,0.73362815,0.7292794,1.8911669e-05
2,1,1.2379177,1.2484024,0.000109928835
3,1,0.7892702,0.7769774,0.000151113
4,2,1.4757595,1.4707489,2.5106161e-05
5,2,0.31586546,0.3365592,0.00042823126
6,2,0.69186234,0.68108827,0.000116080715
7,2,1.4631615,1.4496398,0.00018283559
8,3,1.7292817,1.7400166,0.000115238414
9,3,1.2236712,1.2276328,1.5693982e-05
10,3,0.7892702,0.7793782,9.7852586e-05
11,3,1.1347603,1.1555749,0.00043324995
12,4,0.87676626,0.867553,8.488432e-05
13,4,1.4631615,1.4535594,9.219975e-05
14,4,0.6883043,0.6551389,0.0010999434
15,4,1.5806278,1.5875148,4.7430207e-05
16,5,0.9012707,0.9013752,1.0917521e-08
17,5,1.227007,1.2329587,3.5422054e-05
18,5,0.56351775,0.5639261,1.6675088e-07
19,5,0.53868484,0.53183496,4.6920923e-05
20,6,0.8968232,0.9038754,4.9733288e-05
21,6,0.83975697,0.8309032,7.8389654e-05
22,6,1.9064355,1.9057413,4.818521e-07
23,6,0.8901712,0.88554186,2.1430547e-05
24,7,0.3436512,0.3497871,3.7649035e-05
25,7,1.7598339,1.7616488,3.2936523e-06
26,7,1.4385924,1.4171816,0.00045842334
27,7,1.4753139,1.4705026,2.3148481e-05
28,8,1.3580554,1.3482951,9.526269e-05
29,8,0.5409349,0.5157278,0.000635398
30,8,0.38614976,0.38469523,2.1156638e-06
31,8,0.4717536,0.47409755,5.4941142e-06
32,9,1.7296746,1.7267028,8.831407e-06
33,9,0.8488869,0.85202914,9.873657e-06
34,9,0.8140353,0.8111327,8.424898e-06
35,9,0.6479279,0.6269782,0.00043888832
36,10,0.38294274,0.3959653,0.00016958738
37,10,1.5406977,1.5270181,0.0001871321
38,10,0.8104355,0.79607075,0.00020634517
39,10,1.074985,1.0687176,3.9280658e-05
40,11,1.1742244,1.187422,0.00017417825
41,11,0.36701095,0.38227934,0.00023312359
42,11,1.5878541,1.5956172,6.0264607e-05
43,11,0.36236233,0.37116444,7.747724e-05
44,12,0.41284326,0.40919453,1.3313217e-05
45,12,1.7557346,1.7847816,0.00084372895
46,12,1.8187178,1.8184361,7.935013e-08
47,12,0.38300923,0.37678146,3.8785012e-05
48,13,1.074985,1.0911618,0.0002616895
49,13,1.465548,1.4597797,3.3273274e-05
50,13,1.4465266,1.4379119,7.421441e-05
51,13,0.84891903,0.85467696,3.3153734e-05
52,14,1.4379382,1.4495448,0.00013471257
53,14,0.7848726,0.7877506,8.282943e-06
54,14,1.0408252,1.0207082,0.0004046955
55,14,1.8408039,1.83348,5.363894e-05
56,15,0.5919483,0.5927341,6.175251e-07
57,15,1.0895467,1.0868056,7.5136204e-06
58,15,1.8704754,1.870543,4.5686335e-09
59,15,1.7453456,1.7614654,0.00025984916
60,16,0.3551801,0.34844738,4.532968e-05
61,16,0.37249723,0.3751931,7.267653e-06
62,16,1.2884144,1.2662685,0.0004904394
63,16,1.1131715,1.117002,1.4673129e-05
64,17,1.0843319,1.0637611,0.00042315596
65,17,0.3188163,0.32000798,1.4200909e-06
66,17,0.32932135,0.3207362,7.370488e-05
67,17,0.5717899,0.5505117,0.00045276192
68,18,0.9024179,0.89913934,1.0748913e-05
69,18,1.7404042,1.7284138,0.00014377036
70,18,1.0950142,1.0708396,0.00058440986
71,18,1.4753139,1.48432,8.111061e-05
72,19,0.76599604,0.76312435,8.246616e-06
73,19,1.7233992,1.7253376,3.757636e-06
74,19,1.5406977,1.5397718,8.572881e-07
75,19,0.3721633,0.35224473,0.00039674906
76,20,1.1905675,1.2085953,0.00032500093
77,20,1.465548,1.4503428,0.00023120006
78,20,1.9196827,1.9180377,2.7063152e-06
79,20,1.9423975,1.9495196,5.072515e-05
80,21,1.1423737,1.1359842,4.0825693e-05
81,21,1.0110878,1.0078058,1.0771202e-05
82,21,1.1818041,1.1774105,1.9303523e-05
83,21,1.7996877,1.8407524,0.0016863031
