,batch,truth,prediction,loss
0,1,1.5358242,1.5320803,1.4016689e-05
1,1,0.25284126,0.26782173,0.00022441434
2,1,0.8838935,0.874672,8.503596e-05
3,1,0.50092703,0.5107014,9.553864e-05
4,2,0.54763234,0.51940423,0.00079682586
5,2,0.53447706,0.51502746,0.0003782866
6,2,1.9196827,1.9295096,9.6567936e-05
7,2,1.1455806,1.1071846,0.0014742529
8,3,0.9720813,0.94224745,0.0008900588
9,3,1.3704107,1.3556842,0.00021687038
10,3,0.63291126,0.6055976,0.0007460355
11,3,0.8538475,0.82307386,0.0009470169
12,4,0.7515587,0.74934757,4.8891998e-06
13,4,1.1999626,1.1963637,1.2952286e-05
14,4,1.9822699,1.9458941,0.001323196
15,4,1.8762056,1.867422,7.715126e-05
16,5,1.6940287,1.6667191,0.0007458173
17,5,1.8245229,1.8094817,0.00022623508
18,5,0.7421945,0.7386589,1.2500246e-05
19,5,1.6826183,1.6684419,0.00020096943
20,6,1.0950142,1.0670116,0.0007841467
21,6,1.8240379,1.8259563,3.6803933e-06
22,6,0.40067458,0.3834902,0.0002953028
23,6,0.29404935,0.28784028,3.855262e-05
24,7,0.82549673,0.7888528,0.001342777
25,7,0.6040933,0.598171,3.5073845e-05
26,7,1.6280749,1.6387222,0.000113364935
27,7,0.37517592,0.3723236,8.135733e-06
28,8,0.7549987,0.7289274,0.0006797132
29,8,1.0583415,1.0229998,0.0012490386
30,8,1.6385275,1.6216018,0.00028647907
31,8,0.37255213,0.39714715,0.00060491514
32,9,1.3084737,1.2975209,0.00011996449
33,9,1.134997,1.1307791,1.779037e-05
34,9,1.4821048,1.4597353,0.00050039473
35,9,1.7169018,1.7102232,4.4603446e-05
36,10,0.28849363,0.2949579,4.178682e-05
37,10,1.465548,1.4487422,0.00028243783
38,10,1.9208587,1.9130197,6.145123e-05
39,10,0.8426513,0.81636155,0.00069115154
40,11,0.67640847,0.659607,0.0002822896
41,11,1.0583415,1.0221196,0.0013120233
42,11,0.9597976,0.9599865,3.5678344e-08
43,11,0.41284326,0.38279298,0.0009030192
44,12,1.0831906,1.0490447,0.0011659379
45,12,0.76599604,0.740776,0.00063605024
46,12,0.9771538,0.9599952,0.00029441644
47,12,1.5406977,1.5350124,3.2322972e-05
48,13,1.9226516,1.8848158,0.0014315505
49,13,0.27194315,0.3125166,0.0016462047
50,13,1.3351798,1.3253824,9.59901e-05
51,13,1.8858317,1.8766227,8.480636e-05
52,14,0.9374071,0.9136498,0.0005644083
53,14,0.48377323,0.46522188,0.00034415256
54,14,1.4730055,1.4402022,0.0010760563
55,14,1.9637005,1.9623514,1.8200479e-06
56,15,0.89710605,0.8688822,0.000796587
57,15,1.0346086,1.0145588,0.0004019949
58,15,1.9098939,1.885888,0.00057628273
59,15,1.8569874,1.8412559,0.00024747863
60,16,0.73641956,0.73615706,6.890565e-08
61,16,1.7557346,1.7448101,0.00011934379
62,16,1.4379897,1.423259,0.00021699328
63,16,0.8533269,0.8408546,0.00015555906
