,batch,truth,prediction,loss
0,1,0.58670145,0.5933635,4.4383185e-05
1,1,0.9608234,0.9534694,5.4081625e-05
2,1,1.9974656,1.9571534,0.0016250712
3,1,0.5149042,0.52320945,6.8977206e-05
4,2,0.25690505,0.26319954,3.962059e-05
5,2,0.5118076,0.5024681,8.722647e-05
6,2,0.4988885,0.49971014,6.7510877e-07
7,2,0.41533348,0.4322688,0.000286805
8,3,1.4409707,1.4285558,0.00015412759
9,3,0.60765487,0.6186403,0.00012067976
10,3,1.7296746,1.7163625,0.00017721204
11,3,1.3228495,1.2921921,0.00093987683
12,4,0.9660233,0.9577689,6.813527e-05
13,4,0.25463244,0.26141983,4.6068657e-05
14,4,1.6397486,1.622217,0.000307354
15,4,1.0565308,1.0628313,3.9695664e-05
16,5,0.5550866,0.555664,3.3337943e-07
17,5,1.6993257,1.6739789,0.00064245804
18,5,0.3721633,0.36500376,5.1258885e-05
19,5,1.5996741,1.5830759,0.00027550105
20,6,0.36236233,0.35896933,1.1512411e-05
21,6,1.7211369,1.697916,0.00053921004
22,6,0.8901712,0.89563227,2.9823577e-05
23,6,1.0212929,1.0183855,8.452947e-06
24,7,1.8153447,1.8164132,1.1416342e-06
25,7,0.9597976,0.95476925,2.5284475e-05
26,7,1.5247185,1.5273639,6.998e-06
27,7,1.0473877,1.0327367,0.00021465356
28,8,0.26413637,0.27583182,0.00013678342
29,8,0.2561989,0.2628127,4.374223e-05
30,8,0.31109187,0.31332296,4.977768e-06
31,8,1.2598006,1.2371252,0.00051417353
32,9,0.32562447,0.3286655,9.247858e-06
33,9,0.73641956,0.75180525,0.00023671938
34,9,1.4761482,1.4605393,0.00024363797
35,9,1.7056656,1.6856135,0.00040208572
36,10,0.36828697,0.36679864,2.2151203e-06
37,10,1.465548,1.4661158,3.2238984e-07
38,10,1.8544729,1.835498,0.00036004683
39,10,1.4112358,1.3898436,0.00045762735
40,11,1.6499485,1.6445322,2.9336024e-05
41,11,1.3349698,1.3397853,2.3189796e-05
42,11,1.7120627,1.6891207,0.0005263384
43,11,1.3883398,1.3750613,0.00017631815
44,12,0.3708883,0.38494048,0.00019746383
