,batch,truth,prediction,loss
0,1,1.2572198,1.2712247,0.0001961385
1,1,0.93375045,0.9359472,4.8256193e-06
2,1,1.8750725,1.8785794,1.229834e-05
3,1,1.3738,1.3856368,0.00014010906
4,2,0.7714293,0.77765465,3.875495e-05
5,2,0.89710605,0.90673625,9.274081e-05
6,2,0.2662588,0.27470952,7.1414615e-05
7,2,1.9448832,1.957409,0.00015689559
8,3,0.9768896,0.99086523,0.00019531796
9,3,1.2418152,1.264918,0.00053373753
10,3,0.6587879,0.6458992,0.00016611935
11,3,0.693555,0.70673203,0.00017363431
12,4,0.47615483,0.47997642,1.4604486e-05
13,4,1.5247185,1.5371823,0.00015534651
14,4,1.3236569,1.3293417,3.2316195e-05
15,4,1.4215705,1.4251319,1.268341e-05
16,5,1.7598339,1.7672654,5.5227298e-05
17,5,1.074985,1.0847918,9.6172385e-05
18,5,1.2468631,1.243811,9.3154085e-06
19,5,1.8240379,1.8357246,0.00013657856
20,6,0.52933955,0.5272676,4.2930874e-06
21,6,1.9266909,1.9186327,6.493443e-05
22,6,0.693555,0.6870887,4.181264e-05
23,6,1.7009276,1.7148947,0.00019507813
24,7,0.98206025,0.9861139,1.6432097e-05
25,7,0.6468805,0.64522743,2.7326578e-06
26,7,0.4302335,0.43175933,2.3281245e-06
27,7,1.3366066,1.3399773,1.1361232e-05
28,8,1.9098939,1.9190475,8.378847e-05
29,8,1.9246684,1.9523113,0.00076412695
30,8,0.85800904,0.86648333,7.18136e-05
31,8,1.6397486,1.6586132,0.00035587433
32,9,0.98206025,0.9833114,1.5654041e-06
33,9,0.69186234,0.6849507,4.7770704e-05
34,9,1.7476594,1.7659729,0.0003353809
35,9,1.9246684,1.9522325,0.0007597768
36,10,0.6287319,0.62960666,7.6520115e-07
37,10,1.0120862,1.0319039,0.00039274164
38,10,0.77961165,0.789557,9.890965e-05
39,10,0.81322455,0.8184098,2.688678e-05
40,11,1.9915768,2.0033364,0.0001382891
41,11,1.5422766,1.5578301,0.00024191057
42,11,1.9226516,1.932655,0.00010006658
43,11,1.4215705,1.4288481,5.2963576e-05
44,12,0.9086993,0.9118849,1.0148237e-05
45,12,0.5118076,0.51282376,1.0325405e-06
46,12,0.5022106,0.5158847,0.00018698047
47,12,1.8750725,1.8947052,0.0003854428
48,13,0.7425614,0.7464185,1.4877037e-05
49,13,0.50092703,0.5053603,1.965392e-05
50,13,0.7848726,0.7978333,0.00016798057
51,13,1.1179335,1.1268752,7.995311e-05
52,14,0.7532584,0.7712923,0.00032522233
53,14,0.83805716,0.83827186,4.6094343e-08
54,14,0.38098067,0.36742976,0.0001836271
55,14,1.1114849,1.1096885,3.2269265e-06
56,15,0.5118076,0.52466714,0.00016536734
57,15,0.37844232,0.38919488,0.00011561752
58,15,1.0993062,1.1111611,0.00014053835
59,15,1.6673752,1.6775131,0.00010277733
60,16,0.4548371,0.45567048,6.9449277e-07
61,16,0.5271104,0.5271097,5.1159077e-13
62,16,1.8858317,1.9080034,0.0004915859
63,16,1.0335355,1.0396507,3.739565e-05
64,17,0.86044717,0.849753,0.00011436476
65,17,1.6831167,1.6899291,4.640952e-05
66,17,0.3501317,0.35600019,3.443923e-05
67,17,1.8086361,1.8463418,0.0014217257
68,18,0.29404935,0.29095426,9.579585e-06
69,18,1.3548744,1.3656359,0.00011580987
70,18,0.67839926,0.6748214,1.28012825e-05
71,18,0.8968232,0.9059013,8.2411636e-05
72,19,0.54898125,0.55045074,2.1594094e-06
73,19,0.6211219,0.6286155,5.615427e-05
74,19,1.2717423,1.2823569,0.00011266791
75,19,1.5008093,1.5065161,3.256742e-05
76,20,1.227007,1.2317549,2.2542246e-05
77,20,1.6386216,1.655246,0.00027637236
78,20,0.31421018,0.2999199,0.0002042119
79,20,1.9849092,1.9910532,3.7749312e-05
80,21,1.0747751,1.0864403,0.00013607748
81,21,1.987293,1.9902283,8.61593e-06
82,21,0.29249647,0.29562196,9.76868e-06
83,21,0.70604503,0.70793104,3.5570345e-06
84,22,0.92136663,0.9352418,0.0001925208
85,22,0.26413637,0.25788474,3.9082915e-05
86,22,1.5503461,1.5683546,0.000324305
87,22,1.7500302,1.7566626,4.3989356e-05
88,23,1.2657127,1.2762778,0.000111620124
89,23,0.6823816,0.6798136,6.5943514e-06
90,23,1.2087113,1.2063179,5.7281954e-06
91,23,0.7446675,0.75753856,0.00016566487
92,24,1.4655116,1.4806093,0.00022794167
93,24,1.2542769,1.2476335,4.4134955e-05
94,24,0.50092703,0.50591636,2.4893374e-05
95,24,0.39172265,0.3892463,6.132233e-06
96,25,0.67640847,0.6852688,7.850579e-05
97,25,0.5687104,0.5763216,5.7930596e-05
98,25,0.5864527,0.5889033,6.0053685e-06
99,25,1.3759816,1.3846725,7.553267e-05
100,26,1.6662258,1.654967,0.00012676149
101,26,0.68849266,0.6871573,1.7832463e-06
102,26,0.94855046,0.96079814,0.00015000571
103,26,0.2850313,0.2805735,1.9871995e-05
104,27,1.777999,1.7849718,4.8619797e-05
105,27,1.7145782,1.7181315,1.2626584e-05
106,27,1.6887656,1.6982877,9.0670015e-05
107,27,0.29404935,0.29226446,3.1858356e-06
108,28,1.1464514,1.1514007,2.4495881e-05
109,28,1.4114313,1.4237082,0.00015072197
110,28,0.80675113,0.8083283,2.487367e-06
111,28,1.9448832,1.9793268,0.0011863627
112,29,1.0838559,1.087941,1.6688722e-05
113,29,1.4109393,1.4192244,6.864198e-05
114,29,0.98699135,1.0025522,0.00024213867
115,29,1.9064355,1.9131256,4.4758035e-05
116,30,0.5108458,0.5231601,0.00015164247
117,30,1.807529,1.8127341,2.7093633e-05
118,30,1.9196827,1.9438891,0.0005859498
119,30,0.5260154,0.51998985,3.6307287e-05
120,31,1.1742244,1.1854596,0.00012623056
121,31,0.68849266,0.69527566,4.6009205e-05
122,31,0.3188163,0.32497776,3.7963484e-05
123,31,1.0020626,1.0051588,9.586596e-06
124,32,0.35531715,0.36130893,3.5901507e-05
125,32,1.3053991,1.3112011,3.3663615e-05
126,32,1.8435434,1.855958,0.00015412166
127,32,1.879069,1.8939509,0.00022147299
128,33,1.1334401,1.1356795,5.0146728e-06
129,33,1.6397486,1.6285778,0.00012478554
130,33,0.9024179,0.906767,1.891478e-05
131,33,1.4757595,1.4754435,9.987106e-08
132,34,0.53447706,0.5291324,2.8565062e-05
