,batch,truth,prediction,loss
0,1,0.68010014,0.6482211,0.0010162749
1,1,1.2236712,1.2300787,4.1056046e-05
2,1,1.3785312,1.3801975,2.7765805e-06
3,1,0.48377323,0.46612605,0.00031142286
4,2,1.1672789,1.1687158,2.0648217e-06
5,2,0.6582971,0.63941854,0.00035640076
6,2,0.5022106,0.4758206,0.00069643295
7,2,0.90428025,0.91978383,0.00024036116
8,3,1.2785524,1.3061833,0.00076346804
9,3,1.7192918,1.7353618,0.00025824516
10,3,0.4302335,0.41490957,0.00023482305
11,3,0.65632236,0.6664181,0.00010192347
12,4,1.7653971,1.7521229,0.0001762042
13,4,0.70604247,0.693228,0.00016421045
14,4,0.960547,0.96279216,5.040868e-06
15,4,0.41284326,0.39430553,0.00034364744
16,5,0.9554448,0.95868814,1.0519171e-05
17,5,0.323395,0.30840728,0.00022463225
18,5,1.1164494,1.1301253,0.00018703101
19,5,0.5118076,0.5042781,5.6693327e-05
20,6,0.7772857,0.769245,6.465232e-05
21,6,0.40067458,0.38738722,0.00017655408
22,6,1.0086157,1.0049181,1.3672496e-05
23,6,1.1999626,1.2250524,0.0006294951
24,7,1.3602201,1.3718498,0.00013524994
25,7,1.2677081,1.2680185,9.636119e-08
26,7,0.27518687,0.2667731,7.0791386e-05
27,7,1.596273,1.6089599,0.00016095916
28,8,1.465548,1.4614875,1.6487716e-05
29,8,0.7421945,0.7326696,9.072338e-05
30,8,0.6823816,0.69196624,9.186581e-05
31,8,1.3969959,1.4007554,1.4133866e-05
32,9,1.6582794,1.6740663,0.00024922576
33,9,1.3704107,1.3673868,9.143747e-06
34,9,0.5534996,0.546216,5.3050368e-05
35,9,1.685178,1.6798131,2.8782097e-05
36,10,1.5557832,1.549973,3.3757744e-05
37,10,0.8207932,0.8384269,0.00031094655
38,10,1.509459,1.528126,0.00034845623
39,10,0.9374071,0.9451718,6.029052e-05
40,11,0.6883043,0.69071215,5.797736e-06
41,11,0.35884613,0.33641618,0.0005031024
42,11,0.5003602,0.4721133,0.0007978862
43,11,1.5921595,1.599668,5.6377816e-05
44,12,0.8318794,0.8451197,0.00017530653
45,12,1.353963,1.3576808,1.3821889e-05
46,12,0.5851832,0.5874679,5.2198798e-06
47,12,1.2884144,1.2975116,8.275938e-05
48,13,1.2030101,1.2095872,4.3258693e-05
49,13,0.9575354,0.96095204,1.1673548e-05
50,13,0.3436512,0.32925433,0.00020727004
51,13,1.3666867,1.3796465,0.0001679574
52,14,0.68010014,0.67044187,9.328232e-05
53,14,1.2842865,1.2966897,0.0001538406
54,14,1.8258107,1.8398259,0.00019642577
55,14,1.4240139,1.4249191,8.1952345e-07
56,15,1.5924501,1.5941224,2.79648e-06
57,15,1.3091043,1.3195896,0.000109941335
58,15,1.9318478,1.9443111,0.00015533462
59,15,1.0247164,1.0122406,0.00015564381
60,16,0.35433125,0.33681348,0.00030687245
61,16,1.4114313,1.4200892,7.495979e-05
62,16,1.9012166,1.9094837,6.834403e-05
63,16,1.0583415,1.0644087,3.681039e-05
64,17,1.1839775,1.1859562,3.9154716e-06
65,17,0.9580943,0.9833724,0.00063898193
66,17,1.227007,1.2477105,0.00042863222
67,17,1.1455806,1.151401,3.3876982e-05
68,18,0.60765487,0.5941646,0.00018198711
69,18,1.1455806,1.1268452,0.00035101554
70,18,1.8115578,1.828002,0.00027041193
71,18,1.6760323,1.6865361,0.00011032916
72,19,0.7281813,0.72428614,1.5172299e-05
73,19,0.6582971,0.63915616,0.0003663763
74,19,0.92136663,0.9220413,4.5517282e-07
75,19,1.3785312,1.3800411,2.2798126e-06
76,20,1.4112358,1.4261808,0.00022335393
77,20,0.960547,0.9548511,3.2443044e-05
78,20,1.5779141,1.5797203,3.2621415e-06
79,20,0.7381095,0.7436527,3.072676e-05
80,21,0.5194973,0.49887282,0.00042536831
81,21,0.3501317,0.3322051,0.00032136313
82,21,0.38294274,0.37424994,7.556479e-05
83,21,1.1185383,1.1239235,2.9001238e-05
84,22,1.7192918,1.714082,2.7142054e-05
85,22,0.58670145,0.58388805,7.915213e-06
86,22,1.4215705,1.4269369,2.8797447e-05
87,22,0.87676626,0.8758969,7.558448e-07
88,23,1.4631615,1.450073,0.00017130791
89,23,1.1515971,1.1599402,6.9607326e-05
90,23,1.9046041,1.9015677,9.219602e-06
91,23,1.3143762,1.3160045,2.6512948e-06
92,24,1.9448832,1.9487455,1.4917066e-05
93,24,1.3224024,1.3287874,4.0769348e-05
94,24,0.56351775,0.56797874,1.9900435e-05
95,24,0.35531715,0.34060222,0.00021652906
96,25,1.8240379,1.794177,0.0008916706
97,25,0.9608234,0.9668457,3.626779e-05
98,25,1.105109,1.1064304,1.7461904e-06
99,25,1.3969959,1.4176939,0.00042840518
100,26,1.5778768,1.592222,0.00020578387
101,26,1.0747774,1.0706334,1.717235e-05
102,26,1.7340713,1.7614012,0.0007469246
103,26,1.0476376,1.0519847,1.8897157e-05
104,27,0.9642816,0.96418405,9.520452e-09
105,27,0.36143076,0.35551235,3.5027617e-05
106,27,0.37249723,0.35507238,0.00030362545
107,27,1.1455806,1.1442046,1.8934663e-06
108,28,1.3785312,1.3812559,7.423704e-06
109,28,1.8436474,1.8524282,7.71031e-05
110,28,0.32008088,0.30267054,0.00030311986
111,28,0.26413637,0.25341797,0.00011488421
112,29,1.1334401,1.1414585,6.429433e-05
113,29,0.6823816,0.68585885,1.2091444e-05
114,29,1.9806366,1.9870315,4.0894276e-05
115,29,1.902,1.9189963,0.00028887705
116,30,0.5409349,0.5432118,5.1842617e-06
117,30,1.9590694,1.979682,0.00042487917
118,30,0.9374071,0.94356465,3.7915754e-05
119,30,1.7618325,1.7604544,1.8990477e-06
120,31,1.0427969,1.0449152,4.4874027e-06
121,31,0.6479279,0.6443397,1.2875176e-05
122,31,1.7453456,1.7580128,0.00016045742
123,31,0.8923258,0.8970166,2.2003289e-05
124,32,1.664817,1.6666753,3.4534783e-06
125,32,1.3636469,1.3746097,0.00012018395
126,32,1.5996741,1.5985048,1.3673184e-06
127,32,1.4465266,1.454181,5.858845e-05
128,33,1.1991141,1.1997185,3.652886e-07
129,33,0.623836,0.6258533,4.069577e-06
130,33,0.3436512,0.3270252,0.0002764239
131,33,0.54898125,0.5552751,3.9612336e-05
132,34,0.36236233,0.35471007,5.8556976e-05
133,34,1.1817724,1.1838808,4.4455815e-06
134,34,1.8632985,1.882762,0.0003788247
135,34,1.0120862,1.0165532,1.9954183e-05
136,35,1.0950142,1.0910227,1.593195e-05
137,35,1.7925048,1.8108141,0.00033523247
138,35,1.7292817,1.7354448,3.7984053e-05
139,35,1.7215921,1.732368,0.00011612053
140,36,1.7404042,1.7363439,1.6486747e-05
141,36,1.6993257,1.7176738,0.00033665268
142,36,0.35433125,0.33987862,0.0002088787
143,36,1.7233992,1.746263,0.0005227563
144,37,0.98699135,0.9877579,5.8763777e-07
145,37,0.5022106,0.47645938,0.000663126
146,37,1.8643255,1.8763068,0.00014355032
147,37,1.0687492,1.0656259,9.754899e-06
148,38,0.38614976,0.3728616,0.00017657547
149,38,1.8632985,1.8690374,3.293445e-05
150,38,0.66579074,0.663728,4.2548877e-06
151,38,0.32932135,0.3108676,0.00034054078
152,39,1.6993257,1.7073863,6.497286e-05
153,39,1.880937,1.9054475,0.00060076476
154,39,1.3565649,1.3610301,1.993821e-05
155,39,0.86044717,0.84310204,0.00030085354
156,40,0.7582438,0.77691615,0.00034865655
157,40,0.52933955,0.52617425,1.0019154e-05
158,40,0.38614976,0.36912885,0.0002897114
159,40,1.3084737,1.3034027,2.5715486e-05
160,41,1.2636297,1.2793539,0.0002472499
161,41,1.9590694,1.9638467,2.2822713e-05
162,41,0.2780489,0.26375788,0.0002042332
163,41,0.98206025,1.0135279,0.0009902109
164,42,1.0993062,1.11866,0.00037456755
165,42,1.3143762,1.3238922,9.055427e-05
166,42,0.69186234,0.673845,0.00032462497
167,42,1.3062723,1.3066494,1.4226339e-07
168,43,1.1455806,1.1537032,6.597603e-05
169,43,0.5717899,0.53243023,0.0015491851
170,43,0.8838935,0.9064899,0.0005105981
171,43,1.8067282,1.81424,5.642616e-05
172,44,1.0747751,1.0801163,2.852812e-05
173,44,0.36701095,0.35096574,0.00025744885
174,44,1.6721095,1.6777525,3.1843563e-05
175,44,1.4225105,1.4343016,0.00013903028
176,45,0.37249723,0.35461664,0.00031971544
177,45,1.2032529,1.1964583,4.6166206e-05
178,45,0.37844232,0.35692316,0.00046307401
179,45,1.5320959,1.5343947,5.284628e-06
180,46,1.0959475,1.0981228,4.7320655e-06
181,46,1.5716604,1.5750046,1.1183528e-05
182,46,0.6159582,0.6075479,7.073373e-05
183,46,1.5311861,1.529782,1.971348e-06
184,47,1.2811742,1.2848318,1.3377888e-05
185,47,1.7164242,1.7173333,8.264447e-07
186,47,1.5089624,1.5163434,5.4478605e-05
187,47,0.4680653,0.4756387,5.7356327e-05
188,48,1.9413391,1.9908001,0.0024463912
189,48,1.9208587,1.9291301,6.841501e-05
190,48,1.8613564,1.8522596,8.275071e-05
191,48,0.86983395,0.8912603,0.00045908976
192,49,0.70822495,0.6949451,0.00017635456
193,49,1.830108,1.835257,2.651227e-05
194,49,0.7848726,0.7877475,8.265112e-06
195,49,0.2850313,0.27567708,8.750113e-05
196,50,1.4655116,1.4745724,8.209918e-05
197,50,1.9246684,1.9349256,0.00010520861
198,50,1.8750725,1.8941483,0.00036388883
199,50,1.2821616,1.2956791,0.00018272278
200,51,1.590245,1.6110601,0.0004332698
201,51,0.6167585,0.6073107,8.926117e-05
202,51,1.1237254,1.1421479,0.00033938795
203,51,0.36143076,0.36460716,1.008946e-05
204,52,0.76599604,0.7530397,0.00016786627
205,52,1.4109393,1.4122996,1.8504085e-06
206,52,1.4821048,1.4859316,1.4644832e-05
207,52,0.41695642,0.40824196,7.594194e-05
208,53,1.9246684,1.9455483,0.00043596874
209,53,0.2776934,0.27003112,5.8710328e-05
210,53,1.8858317,1.887435,2.5703969e-06
211,53,0.38098067,0.3688964,0.00014602972
212,54,1.951801,1.9588032,4.903129e-05
213,54,0.9846613,0.98906475,1.9390565e-05
214,54,1.485597,1.5116363,0.0006780422
215,54,0.6789157,0.67625475,7.0805495e-06
216,55,0.35884613,0.3490834,9.531098e-05
217,55,0.9219624,0.9291045,5.100997e-05
218,55,1.0756718,1.0893731,0.00018772617
219,55,0.81322455,0.81010115,9.755644e-06
220,56,1.8750725,1.8836236,7.3121664e-05
221,56,0.93775624,0.9341864,1.2743768e-05
222,56,1.5993276,1.6068633,5.6786714e-05
