,batch,truth,prediction,loss
0,1,0.8318794,0.84304404,0.00012464976
1,1,0.6141089,0.6183679,1.8138999e-05
2,1,1.5860217,1.5998319,0.00019072375
3,1,1.2765388,1.284983,7.130435e-05
4,2,1.1227767,1.1319222,8.364014e-05
5,2,0.49492326,0.4990562,1.7081082e-05
6,2,0.70604247,0.70971227,1.346742e-05
7,2,0.7281813,0.7309731,7.79427e-06
8,3,0.73641956,0.7441975,6.0496186e-05
9,3,1.0020626,1.0202931,0.00033235323
10,3,0.50092703,0.50714266,3.863408e-05
11,3,0.4988177,0.50277126,1.5630529e-05
12,4,0.3436512,0.34161252,4.1562466e-06
13,4,1.2468631,1.2620413,0.00023037786
14,4,1.7500302,1.7576851,5.8597576e-05
15,4,0.6887272,0.70176023,0.00016985994
16,5,1.7292817,1.7253501,1.5456868e-05
17,5,0.38294274,0.38359702,4.2808256e-07
18,5,1.4760351,1.4857198,9.379306e-05
19,5,1.5400788,1.5365075,1.2753983e-05
20,6,0.60765487,0.613956,3.9703926e-05
21,6,0.3436512,0.33777547,3.452428e-05
22,6,0.693555,0.7004292,4.7254678e-05
23,6,1.7453456,1.7357891,9.13273e-05
24,7,1.3969959,1.4079096,0.00011910949
25,7,1.3704107,1.3928105,0.00050175027
26,7,1.6582794,1.6626393,1.9008217e-05
27,7,1.8632985,1.853857,8.9141824e-05
28,8,1.4655116,1.490609,0.00062988396
29,8,1.9318478,1.9089411,0.0005247151
30,8,0.61531055,0.6121397,1.0054277e-05
31,8,0.37517592,0.3774522,5.1814122e-06
32,9,0.77504677,0.7867985,0.00013810273
33,9,1.7557346,1.7722178,0.00027169546
34,9,1.9196827,1.926454,4.5849243e-05
35,9,1.3565649,1.3693378,0.00016314743
36,10,0.32932135,0.33282942,1.2306493e-05
37,10,1.664817,1.6704731,3.199173e-05
38,10,1.7453456,1.7638608,0.0003428137
39,10,1.7810307,1.7847592,1.3901779e-05
40,11,0.7532584,0.7607919,5.675348e-05
41,11,0.5919483,0.6015277,9.176529e-05
42,11,1.1645753,1.1845884,0.00040052392
43,11,0.6587879,0.6627494,1.569351e-05
44,12,0.88571256,0.89466786,8.0197395e-05
45,12,0.93262154,0.946028,0.00017973305
46,12,1.6693891,1.6579009,0.00013197873
47,12,1.2559172,1.2656336,9.4408264e-05
48,13,1.8435434,1.8298483,0.00018755633
49,13,1.3325388,1.3358024,1.0651038e-05
50,13,1.488015,1.5025091,0.00021007782
51,13,1.3704107,1.3829536,0.00015732592
52,14,1.5253943,1.5258366,1.9559963e-07
53,14,1.1423737,1.1657008,0.00054415414
54,14,1.6327474,1.6352651,6.3388143e-06
55,14,1.8569874,1.8472031,9.5731e-05
56,15,0.92164874,0.9300878,7.12178e-05
57,15,0.48387486,0.49036187,4.2081323e-05
58,15,0.43066582,0.43732744,4.437723e-05
59,15,1.6224983,1.6161685,4.006605e-05
60,16,0.4548371,0.45739353,6.5352497e-06
61,16,0.91192126,0.9252529,0.00017773293
62,16,1.9958925,1.9727285,0.0005365725
63,16,0.31109187,0.30711746,1.5795918e-05
64,17,1.1818041,1.1909063,8.285051e-05
65,17,0.90423614,0.922644,0.0003388501
66,17,0.43627673,0.44824484,0.00014323556
67,17,1.5359675,1.5229211,0.00017020814
68,18,0.7515587,0.76237017,0.00011688741
69,18,0.6167585,0.6103163,4.150257e-05
70,18,1.7192918,1.7189229,1.3612613e-07
71,18,1.0804138,1.0972424,0.00028319965
72,19,1.9413391,1.9447819,1.1852626e-05
73,19,1.289933,1.3030407,0.00017181381
74,19,0.74475545,0.75369966,7.999895e-05
75,19,1.9637005,1.9509151,0.00016346734
76,20,1.1296507,1.144332,0.00021554172
77,20,0.9919672,0.99002635,3.766885e-06
78,20,0.81326133,0.82818747,0.00022278952
79,20,0.67839926,0.67944485,1.0932473e-06
80,21,1.0120862,1.0342411,0.0004908408
81,21,1.3965987,1.3980263,2.0381858e-06
82,21,1.6721095,1.6799389,6.1299936e-05
83,21,0.27561647,0.27304718,6.601241e-06
84,22,0.61104125,0.6080183,9.13834e-06
85,22,0.95721716,0.97512615,0.00032073192
86,22,0.7532584,0.7618099,7.312778e-05
87,22,1.6224983,1.6369412,0.00020859796
88,23,0.70655,0.7124535,3.4851106e-05
89,23,1.830108,1.8368771,4.5820187e-05
90,23,0.3582939,0.3620602,1.4185003e-05
91,23,0.8538475,0.86856556,0.00021662116
92,24,0.8968232,0.90253735,3.265115e-05
93,24,1.4240139,1.4194928,2.0439553e-05
94,24,1.0110878,1.0205948,9.0384194e-05
95,24,1.2842865,1.3010353,0.00028052184
96,25,1.9098939,1.9017596,6.616596e-05
97,25,1.1645753,1.187958,0.000546749
98,25,1.113264,1.1187124,2.9685723e-05
99,25,1.9226516,1.8926319,0.000901186
100,26,1.4379897,1.4440687,3.6953737e-05
101,26,1.7971536,1.7869323,0.00010447381
102,26,1.0756718,1.0770018,1.768948e-06
103,26,0.9608234,0.9753864,0.00021207993
104,27,1.0692531,1.0769838,5.976407e-05
105,27,0.4548371,0.45650372,2.7775739e-06
106,27,1.5133659,1.5074415,3.509785e-05
107,27,0.41695642,0.42499477,6.461494e-05
108,28,0.40067458,0.4076553,4.8730413e-05
109,28,0.3188163,0.31211156,4.4953642e-05
110,28,1.0747751,1.0871601,0.0001533885
111,28,0.32932135,0.3291195,4.0743878e-08
112,29,1.2717423,1.2740124,5.1533652e-06
113,29,1.0747774,1.0888954,0.00019932006
114,29,1.9795741,1.9771571,5.841736e-06
115,29,0.5534996,0.5585751,2.5760846e-05
116,30,0.28849363,0.28430066,1.7581066e-05
117,30,0.4466803,0.44954157,8.186817e-06
118,30,1.6499485,1.655618,3.2142943e-05
119,30,1.7618325,1.7724154,0.00011199828
120,31,0.4950706,0.49611592,1.0926865e-06
121,31,1.4046863,1.4199123,0.00023183128
122,31,1.9911209,1.9942298,9.665005e-06
123,31,0.44967267,0.45269755,9.149876e-06
124,32,0.6796235,0.69202936,0.00015390567
125,32,1.9911209,1.9495513,0.0017280309
