,batch,truth,prediction,loss
0,1,1.0993062,1.1594399,0.0036160613
1,1,0.51557606,1.1594399,0.41456068
2,1,0.60838455,1.1594399,0.30366203
3,1,0.84505576,1.1594399,0.0988374
4,2,1.6582794,1.1594399,0.24884084
5,2,1.2379177,1.1594399,0.0061587556
6,2,0.71073526,1.15944,0.20133598
7,2,1.0715443,1.1594399,0.007725642
8,3,0.5550866,1.1594399,0.36524293
9,3,1.6760323,1.1594399,0.2668677
10,3,0.2612475,1.1594399,0.8067496
11,3,0.4988885,1.1594399,0.4363282
12,4,1.0829505,1.1594399,0.005850636
13,4,1.807529,1.1594399,0.42001942
14,4,1.9911209,1.1594399,0.6916933
15,4,0.71894217,1.15944,0.19403838
16,5,1.4114313,1.1594399,0.06349966
17,5,0.4466803,1.1594399,0.50802624
18,5,0.3551801,1.15944,0.64683396
19,5,1.951801,1.1594399,0.627836
20,6,0.6582971,1.1594399,0.2511441
21,6,1.8632985,1.1594399,0.49541694
22,6,1.0565308,1.1594399,0.01059028
23,6,1.8704754,1.15944,0.5055713
24,7,1.9098939,1.1594399,0.5631811
25,7,1.4760351,1.1594399,0.10023252
26,7,1.3228495,1.1594399,0.026702695
27,7,1.0473877,1.1594399,0.012555696
28,8,1.9911209,1.1594399,0.6916933
29,8,1.4225105,1.1594399,0.06920613
30,8,0.77780896,1.1594399,0.14564219
31,8,1.0959475,1.1594399,0.004031287
32,9,0.73641956,1.1594399,0.17894623
33,9,1.6397486,1.1594399,0.2306964
34,9,0.27518687,1.15944,0.7819036
35,9,1.8245229,1.1594399,0.4423353
36,10,0.38294274,1.1594399,0.6029479
37,10,1.970101,1.1594399,0.65717137
38,10,1.2884144,1.1594399,0.016634405
39,10,0.32932135,1.1594399,0.6890968
40,11,1.5924501,1.1594399,0.18749785
41,11,1.7120627,1.1594399,0.30539197
42,11,1.6582794,1.15944,0.24884072
43,11,1.5589837,1.1594399,0.15963522
44,12,1.6280749,1.1594399,0.21961872
45,12,0.8139319,1.1594399,0.1193758
46,12,1.830108,1.1594399,0.44979572
47,12,1.0020626,1.1594399,0.024767634
48,13,1.770626,1.1594399,0.37354836
49,13,1.8750725,1.1594399,0.51212996
50,13,0.4548371,1.1594399,0.49646515
51,13,0.67640847,1.1594399,0.23331939
52,14,0.61531055,1.1594399,0.29607677
53,14,0.4717536,1.1594399,0.4729125
54,14,1.7056656,1.1594399,0.2983625
55,14,0.5621123,1.1594399,0.35680032
56,15,1.2765388,1.1594399,0.013712158
57,15,0.35884613,1.1594399,0.64095044
58,15,0.9131938,1.1594399,0.060637143
59,15,1.0252532,1.1594399,0.018006083
60,16,0.59579533,1.15944,0.31769535
61,16,0.40156683,1.1594399,0.5743716
62,16,0.27315193,1.1594399,0.78550637
63,16,1.227007,1.1594399,0.0045653144
64,17,1.6362401,1.1594399,0.22733843
65,17,1.5320959,1.1594399,0.13887249
66,17,1.3785312,1.1594399,0.048000995
67,17,0.4680653,1.1594399,0.4779989
68,18,1.685178,1.15944,0.27640045
69,18,0.9219624,1.1594399,0.056395583
70,18,1.3969959,1.1594399,0.056432843
71,18,1.5008093,1.15944,0.11653298
72,19,0.8533269,1.15944,0.093705244
73,19,0.5409349,1.1594399,0.38254842
74,19,0.4988885,1.1594399,0.4363282
75,19,0.32932135,1.15944,0.689097
76,20,1.1185383,1.1594399,0.0016729459
77,20,0.3551801,1.15944,0.64683396
78,20,0.58670145,1.15944,0.32802948
79,20,0.5351271,1.1594399,0.38976648
80,21,1.400617,1.1594399,0.058166385
81,21,0.31586546,1.15944,0.71161807
82,21,1.4757595,1.1594399,0.10005808
83,21,0.7848726,1.15944,0.14030078
84,22,0.43431285,1.1594399,0.5258093
85,22,1.5107433,1.1594399,0.12341404
86,22,0.3507212,1.1594399,0.6540259
87,22,1.619924,1.15944,0.21204543
88,23,1.1185383,1.15944,0.0016729556
89,23,1.5253943,1.1594399,0.13392262
90,23,1.5734576,1.1594399,0.17141064
91,23,1.6721095,1.15944,0.26282996
92,24,1.8750725,1.1594399,0.51212996
93,24,1.509459,1.1594399,0.12251337
94,24,0.77504677,1.1594399,0.1477581
95,24,1.7618325,1.1594399,0.3628768
96,25,1.9098939,1.1594399,0.5631811
97,25,1.8752534,1.1594399,0.512389
98,25,0.7515587,1.15944,0.16636717
99,25,1.6940287,1.1594399,0.2857852
100,26,1.9194193,1.1594399,0.57756865
101,26,1.4715762,1.15944,0.09742899
102,26,0.8901712,1.1594399,0.07250566
103,26,0.9720813,1.1594399,0.03510325
