,batch,truth,prediction,loss
0,1,1.0993062,1.0662382,0.0010934967
1,1,1.7679074,1.7902565,0.00049948314
2,1,0.4677993,0.44582593,0.00048282905
3,1,1.2821616,1.2941453,0.00014361032
4,2,0.8255052,0.8003645,0.00063205493
5,2,0.94855046,0.9113104,0.0013868242
6,2,0.38194618,0.36856598,0.00017902974
7,2,1.0993062,1.1057305,4.127173e-05
8,3,0.3507212,0.34221333,7.2383984e-05
9,3,1.0644091,1.0575745,4.6712114e-05
10,3,1.4379382,1.4400606,4.504591e-06
11,3,0.38792935,0.39228052,1.8932671e-05
12,4,1.4759749,1.4725904,1.1454644e-05
13,4,0.31109187,0.29232094,0.00035234794
14,4,0.87676626,0.8630093,0.00018925479
15,4,0.32562447,0.3100914,0.00024127595
16,5,1.9448832,1.9685435,0.0005598099
17,5,1.5806278,1.5937285,0.00017162948
18,5,0.39865562,0.38980106,7.840338e-05
19,5,1.2717423,1.2817855,0.000100864745
20,6,0.6929168,0.6806549,0.00015035486
21,6,0.81322455,0.7993655,0.00019207281
22,6,0.70604247,0.70160735,1.9670308e-05
23,6,0.25284126,0.26508942,0.00015001738
24,7,0.88571256,0.9016598,0.0002543139
25,7,1.9021927,1.9325612,0.0009222426
26,7,0.7858015,0.77625597,9.1116664e-05
27,7,0.53868484,0.54332966,2.1574271e-05
28,8,1.4543996,1.471529,0.00029341708
29,8,0.98699135,0.96391046,0.0005327273
30,8,1.1817724,1.1795859,4.780422e-06
31,8,1.9915768,2.0106428,0.00036351144
32,9,0.98699135,0.96640146,0.00042394348
33,9,1.8689232,1.8802485,0.00012826377
34,9,1.3236569,1.3287301,2.5737254e-05
35,9,1.7618325,1.7472293,0.00021325164
36,10,0.5301321,0.5112194,0.00035769146
37,10,1.2817379,1.286647,2.409866e-05
38,10,0.93375045,0.9422315,7.1927796e-05
39,10,1.6993257,1.704087,2.2670341e-05
40,11,1.8408039,1.867511,0.00071327307
41,11,0.90455216,0.9255358,0.000440313
42,11,1.0120862,0.9828272,0.00085608714
43,11,0.9720813,0.9639629,6.590827e-05
44,12,1.9226516,1.9264126,1.41446235e-05
45,12,0.5398693,0.53951746,1.2379576e-07
46,12,0.44927847,0.4403329,8.002348e-05
47,12,1.6765726,1.69764,0.00044383455
48,13,0.52933955,0.5271829,4.6512464e-06
49,13,0.9771538,0.9912354,0.00019829138
50,13,0.36828697,0.3617023,4.3357933e-05
51,13,1.8643255,1.8559823,6.960932e-05
52,14,1.1053839,1.12291,0.00030716593
53,14,1.0838559,1.082433,2.0245934e-06
54,14,0.9846613,0.99370646,8.181535e-05
55,14,0.6479279,0.6290598,0.00035600478
56,15,1.3588314,1.3721657,0.00017780287
57,15,1.0829505,1.0755432,5.4868207e-05
58,15,1.664817,1.6771514,0.00015213905
59,15,0.80372006,0.80155265,4.697639e-06
60,16,1.619924,1.6387193,0.00035326596
61,16,1.8089616,1.8061745,7.768e-06
62,16,1.8258107,1.8246455,1.3575782e-06
63,16,1.936844,1.9508045,0.00019489502
64,17,1.5320959,1.5475144,0.00023773106
65,17,0.88549393,0.89557284,0.000101584366
66,17,0.2780489,0.28267083,2.1362172e-05
67,17,0.9768896,0.9821011,2.7159445e-05
68,18,1.9582803,1.9822552,0.0005747956
69,18,1.3224024,1.308428,0.00019528132
70,18,0.48377323,0.48252586,1.5559474e-06
71,18,0.77504677,0.777568,6.3565344e-06
72,19,1.0073575,0.9955055,0.00014046911
73,19,0.29404935,0.28984514,1.7675413e-05
74,19,1.6760323,1.7082417,0.0010374453
75,19,0.5118076,0.5083734,1.179401e-05
76,20,0.68010014,0.69265735,0.00015768349
77,20,1.3143762,1.3302293,0.0002513191
78,20,1.2236712,1.2293987,3.2804594e-05
79,20,1.6582794,1.6764717,0.00033095945
80,21,1.1999626,1.1877899,0.0001481746
81,21,1.0473877,1.0293293,0.0003261065
82,21,0.67640847,0.65810275,0.00033509935
83,21,1.7592808,1.7844906,0.00063553324
84,22,0.5687104,0.564923,1.4344386e-05
85,22,0.27518687,0.27997184,2.2895952e-05
86,22,0.54763234,0.55260074,2.4685047e-05
87,22,0.4006896,0.37412745,0.00070554804
88,23,1.6698061,1.7010667,0.0009772257
89,23,0.52933955,0.5259149,1.172819e-05
90,23,1.1527054,1.1543398,2.6711305e-06
91,23,0.9597976,0.95057994,8.496561e-05
92,24,0.5916721,0.55609286,0.001265884
93,24,1.6662258,1.664506,2.9578237e-06
94,24,0.93775624,0.9218328,0.00025355595
95,24,0.3551801,0.3401098,0.00022711452
96,25,1.6760323,1.691978,0.00025426448
97,25,1.6362401,1.66908,0.0010784586
98,25,1.7566413,1.7788668,0.0004939728
99,25,1.3666867,1.3703969,1.3765219e-05
100,26,0.86983395,0.85267705,0.00029435917
101,26,0.65946126,0.66618025,4.514487e-05
102,26,0.6846259,0.6789138,3.2628675e-05
103,26,1.618359,1.6333191,0.00022380668
104,27,1.9046041,1.9164774,0.00014097679
105,27,1.6386216,1.6340177,2.1195552e-05
106,27,1.4114313,1.4161766,2.251735e-05
107,27,1.6993257,1.6820014,0.00030013235
108,28,1.880937,1.91045,0.0008710172
109,28,1.8858317,1.8856966,1.8242318e-08
110,28,1.7237129,1.7073066,0.0002691666
111,28,1.0843319,1.1064297,0.0004883139
112,29,1.5441362,1.5423865,3.0612218e-06
113,29,1.7453456,1.7827816,0.0014014547
114,29,0.9608234,0.9816172,0.00043238193
115,29,0.37844232,0.3609728,0.0003051843
116,30,0.693555,0.6718854,0.0004695727
117,30,0.27194315,0.27965674,5.949941e-05
118,30,0.41591898,0.41100132,2.4183295e-05
119,30,1.3997508,1.4218392,0.00048789778
120,31,0.27315193,0.28494248,0.00013901692
121,31,0.6668869,0.6687336,3.4101943e-06
122,31,0.9230402,0.90858644,0.00020891143
123,31,1.0212929,1.0250006,1.3746649e-05
