,batch,truth,prediction,loss
0,1,1.4821048,1.4815004,3.652886e-07
1,1,0.5851832,0.58945596,1.8256469e-05
2,1,0.6887272,0.6814954,5.2298525e-05
3,1,1.3262316,1.3080463,0.0003307036
4,2,1.9266909,1.9151703,0.00013272479
5,2,0.8923258,0.88156044,0.00011589327
6,2,1.5860217,1.5931569,5.0912106e-05
7,2,0.32562447,0.32240844,1.0342837e-05
8,3,0.32008088,0.3157502,1.8754658e-05
9,3,0.29543412,0.28862387,4.6379475e-05
10,3,0.9219624,0.91803753,1.5404421e-05
11,3,0.73362815,0.7238917,9.479901e-05
12,4,1.3366066,1.3039986,0.0010632838
13,4,1.3851731,1.3631504,0.00048500038
14,4,1.1464514,1.1277819,0.0003485497
15,4,0.48387486,0.4726045,0.00012702066
16,5,1.7215921,1.6844012,0.0013831641
17,5,1.6765726,1.6570727,0.00038024603
18,5,0.29404935,0.2858667,6.6955676e-05
19,5,1.0346086,1.0110021,0.0005572687
20,6,0.50774294,0.49383616,0.00019339845
21,6,1.9621015,1.9282302,0.0011472645
22,6,0.83488375,0.80766046,0.00074110745
23,6,1.6831167,1.6556534,0.0007542338
24,7,0.9720813,0.9493389,0.00051721634
25,7,1.8067282,1.786485,0.00040979066
26,7,1.2821616,1.2586778,0.0005514867
27,7,1.7100185,1.6879228,0.00048821908
28,8,1.9913948,1.9606663,0.0009442382
29,8,0.6789157,0.6757764,9.854937e-06
30,8,1.6386216,1.6238817,0.0002172638
31,8,1.3306552,1.3189343,0.0001373794
32,9,1.7996877,1.8074199,5.978619e-05
33,9,0.7772857,0.743834,0.0011190147
34,9,0.9097924,0.8908708,0.00035802746
35,9,0.8488869,0.82645524,0.0005031799
36,10,0.5108458,0.51140094,3.0820001e-07
37,10,1.5810165,1.5677294,0.00017654932
38,10,1.289933,1.2819332,6.399644e-05
39,10,0.81326133,0.80462873,7.452179e-05
40,11,1.1818041,1.15107,0.00094458257
41,11,0.25344065,0.2628621,8.8763496e-05
42,11,0.5364988,0.5310334,2.9870469e-05
43,11,0.37249723,0.35466266,0.00031807204
44,12,1.6224983,1.5879799,0.0011915172
45,12,0.85800904,0.8456967,0.00015159402
46,12,0.77504677,0.7575345,0.0003066793
47,12,1.9246684,1.910815,0.00019191754
48,13,0.6159582,0.6075466,7.075478e-05
49,13,0.41695642,0.40899664,6.3358144e-05
50,13,1.3965911,1.3684626,0.0007912128
51,13,1.6673752,1.6489424,0.00033977017
52,14,1.8863093,1.8681477,0.00032984136
53,14,0.50092703,0.4940982,4.663312e-05
54,14,0.70604503,0.68679833,0.00037043536
55,14,1.3349698,1.3180207,0.00028727055
56,15,0.5864527,0.57706106,8.820338e-05
57,15,1.2765388,1.2578194,0.00035041725
58,15,1.3565649,1.3154504,0.001690398
59,15,1.6275126,1.6047503,0.0005181222
60,16,1.7233992,1.7126641,0.000115240975
61,16,1.8732083,1.8386457,0.0011945724
62,16,1.5716604,1.5636908,6.351481e-05
63,16,0.70629966,0.688612,0.00031285395
64,17,1.664817,1.628266,0.0013359755
65,17,0.6144194,0.59440845,0.00040043806
66,17,0.3708883,0.35475636,0.0002602394
67,17,1.113264,1.1008116,0.00015506137
68,18,0.3749343,0.373322,2.5994334e-06
69,18,1.951801,1.9366746,0.00022880638
70,18,0.7665051,0.74110025,0.0006454074
71,18,0.39172265,0.38381252,6.2570194e-05
72,19,0.6159582,0.6175309,2.4732865e-06
73,19,1.4680915,1.4482462,0.00039383385
74,19,0.36236233,0.35562643,4.5372228e-05
75,19,1.733158,1.7385265,2.8820483e-05
76,20,0.36828697,0.3648205,1.2016325e-05
77,20,1.2379177,1.2258948,0.00014454899
78,20,1.8215921,1.8044271,0.00029463536
79,20,1.5921595,1.5801035,0.00014534697
80,21,0.54091877,0.5354146,3.0296118e-05
81,21,1.7476594,1.7500926,5.920369e-06
82,21,1.4046277,1.3803049,0.00059159606
83,21,1.4655116,1.4603381,2.676453e-05
84,22,1.0110878,1.009325,3.1072798e-06
85,22,0.25463244,0.25798565,1.1244006e-05
86,22,0.43627673,0.42578843,0.00011000447
87,22,0.5851832,0.5827406,5.9662866e-06
88,23,0.41591898,0.40507904,0.00011750428
89,23,1.7340713,1.7189262,0.00022937295
90,23,0.8838935,0.8768127,5.0137634e-05
91,23,0.38614976,0.37854868,5.777645e-05
92,24,0.9608234,0.9564036,1.9534664e-05
93,24,1.3467207,1.3483014,2.4986605e-06
94,24,1.3208892,1.3022232,0.00034842064
95,24,1.1296507,1.107313,0.0004989717
96,25,1.2418152,1.2275938,0.00020224907
97,25,0.4548371,0.45253444,5.3023186e-06
98,25,1.8707912,1.8593421,0.00013108186
99,25,1.6403803,1.6421392,3.0938456e-06
100,26,0.6587879,0.63928556,0.00038034134
101,26,1.8750725,1.8300117,0.0020304716
102,26,1.8408039,1.8301753,0.000112966736
103,26,1.6760323,1.6343186,0.001740034
104,27,0.9846613,0.9781083,4.2941734e-05
105,27,1.4543996,1.4322413,0.0004909887
106,27,1.8144761,1.8003021,0.00020090184
107,27,0.5118076,0.50099707,0.000116868076
108,28,1.7164242,1.6959941,0.0004173885
109,28,1.8089616,1.8022698,4.478037e-05
110,28,1.3228495,1.3003979,0.0005040761
111,28,1.5924501,1.5814792,0.00012036175
112,29,0.3451394,0.33204603,0.00017143665
113,29,1.4112358,1.3974369,0.00019041108
114,29,1.8258107,1.8098541,0.00025461055
115,29,1.6698061,1.6637017,3.7264545e-05
116,30,1.7136245,1.711078,6.484304e-06
117,30,1.9226516,1.8782066,0.0019753615
118,30,0.47615483,0.46434122,0.0001395614
119,30,0.50092703,0.49005318,0.00011824071
120,31,1.3785312,1.3507707,0.0007706457
121,31,1.3565649,1.3234161,0.0010988406
122,31,1.4453597,1.4342778,0.00012280926
123,31,1.951801,1.905818,0.0021144324
124,32,0.960547,0.94042003,0.00040509365
125,32,0.5515634,0.528953,0.0005112287
126,32,0.35884613,0.347029,0.0001396445
127,32,1.9208587,1.9144928,4.052462e-05
128,33,0.90428025,0.8742821,0.0008998874
129,33,0.26413637,0.27324083,8.28912e-05
130,33,1.3883398,1.3685818,0.000390378
