,batch,truth,prediction,loss
0,1,1.664817,1.693728,0.0008358456
1,1,0.27315193,0.2862353,0.00017117453
2,1,1.2542769,1.2643024,0.000100510675
3,1,0.5409349,0.5498756,7.993606e-05
4,2,0.7772857,0.8056115,0.00080235075
5,2,1.5363309,1.5663962,0.00090392213
6,2,0.2662588,0.2916641,0.00064542866
7,2,0.3451394,0.3469252,3.189028e-06
8,3,0.32008088,0.31760493,6.1303144e-06
9,3,1.3262316,1.3423382,0.00025942276
10,3,0.6144194,0.6247709,0.000107153115
11,3,0.6167585,0.623713,4.8364946e-05
12,4,1.6224983,1.6507387,0.0007975226
13,4,1.299555,1.3351624,0.001267891
14,4,0.77961165,0.8202429,0.0016508972
15,4,1.2598006,1.2998135,0.0016010366
16,5,1.7009276,1.7250029,0.0005796186
17,5,0.26161233,0.28690067,0.00063950033
18,5,0.31109187,0.31171602,3.8956327e-07
19,5,0.8139319,0.84970903,0.0012800046
20,6,1.5924501,1.6085769,0.00026007212
21,6,0.9086993,0.9117248,9.153842e-06
22,6,1.6721095,1.6547054,0.000302902
23,6,0.35884613,0.37071612,0.00014089682
24,7,1.3965911,1.367353,0.00085486675
25,7,1.2604102,1.272374,0.00014313357
26,7,0.5864527,0.57584846,0.00011245038
27,7,0.35884613,0.35786173,9.690443e-07
28,8,0.59579533,0.6291917,0.0011153171
29,8,1.8518766,1.919417,0.0045617064
30,8,0.71894217,0.7408099,0.00047819858
31,8,1.5035104,1.5625787,0.0034890666
32,9,0.9575354,0.98634136,0.00082978397
33,9,0.40125898,0.41287088,0.00013483642
34,9,1.6582794,1.6878386,0.0008737425
35,9,0.68849266,0.7088069,0.0004126674
36,10,1.1999626,1.2373846,0.0014004017
37,10,1.970101,1.9571927,0.00016662524
38,10,0.3551801,0.35306928,4.455641e-06
39,10,0.2780489,0.28047985,5.909497e-06
40,11,1.8258107,1.8468566,0.00044293088
41,11,1.3580554,1.3861226,0.00078776944
42,11,0.40156683,0.39846364,9.629829e-06
43,11,0.71073526,0.7364669,0.00066211645
44,12,1.8569874,1.8614136,1.9591609e-05
45,12,0.8140353,0.8323798,0.00033652148
46,12,0.88549393,0.9110905,0.00065518386
47,12,0.90428025,0.9303812,0.00068125874
48,13,1.5806278,1.6105253,0.0008938576
49,13,1.1709156,1.2053319,0.001184483
50,13,0.65632236,0.6748621,0.00034372148
51,13,1.7009276,1.7098949,8.0412115e-05
52,14,0.9930013,1.0335495,0.0016441618
53,14,1.4753139,1.493331,0.00032461423
54,14,1.830108,1.8727405,0.0018175266
55,14,0.71894217,0.7456669,0.0007142126
56,15,0.31200454,0.323823,0.0001396762
57,15,1.4939462,1.5076295,0.00018723322
58,15,1.0959475,1.1247236,0.000828061
59,15,1.7192918,1.752276,0.0010879533
60,16,0.68010014,0.687531,5.5217555e-05
61,16,0.36236233,0.3593476,9.088498e-06
62,16,1.6280749,1.6801227,0.0027089785
63,16,1.6693891,1.7303774,0.0037195736
64,17,1.6940287,1.7219465,0.00077940035
65,17,1.4114313,1.4327857,0.00045601197
66,17,1.4385924,1.4321531,4.1464948e-05
67,17,1.6662258,1.6645072,2.9537246e-06
68,18,1.8187178,1.8261232,5.4839955e-05
69,18,1.9246684,1.9835935,0.0034721594
70,18,0.8149442,0.8386501,0.0005619697
71,18,1.0476376,1.0694641,0.00047639635
72,19,0.2850313,0.2729498,0.00014596201
73,19,1.8643255,1.8721796,6.168695e-05
74,19,0.26413637,0.27646363,0.00015196118
75,19,1.1053839,1.1160288,0.00011331416
76,20,0.7532584,0.79198587,0.0014998163
77,20,0.48377323,0.5251637,0.0017131717
78,20,0.80675113,0.82413363,0.0003021514
79,20,1.4757595,1.5021348,0.0006956561
80,21,0.31109187,0.2971862,0.00019336777
81,21,0.39685118,0.4049521,6.562502e-05
82,21,1.2418152,1.2825589,0.0016600498
83,21,1.5557832,1.5737861,0.00032410753
84,22,0.5919483,0.6106895,0.00035123446
